po_id,supplier_id,material_category,order_date,promised_date,delivery_date,ordered_quantity,received_quantity,rejected_quantity,contract_price,actual_unit_price,is_contract
PO00588,SUP010,功率半导体,2025-11-02,2025-12-10,2025-12-09,11800,11551,82,21.51,22.87,0
PO00715,SUP012,功率半导体,2025-11-02,2025-11-20,2025-11-22,14000,12886,149,24.03,24.0,1
PO00723,SUP013,模拟芯片,2025-11-02,2025-12-03,2025-12-02,12800,12440,107,19.27,18.86,1
PO01067,SUP018,模拟芯片,2025-11-02,2025-12-01,2025-11-30,13500,13286,102,19.23,18.94,1
PO01279,SUP022,传感器芯片,2025-11-02,2025-11-24,2025-11-23,9500,9364,85,30.23,30.3,1
PO01380,SUP023,传感器芯片,2025-11-02,2025-11-28,2025-11-26,13000,12974,98,29.62,29.98,1
PO01493,SUP025,存储芯片,2025-11-02,2025-12-17,2025-12-16,14000,13750,133,42.2,43.51,1
PO01497,SUP025,存储芯片,2025-11-02,2025-12-15,2025-12-14,14000,13605,89,42.2,42.51,1
PO01498,SUP025,存储芯片,2025-11-02,2025-12-15,2025-12-14,5000,4931,49,42.2,42.13,1
PO01761,SUP030,存储芯片,2025-11-02,2025-11-16,2025-11-17,12600,12281,104,47.57,47.46,1
PO00094,SUP002,MCU控制芯片,2025-11-03,2025-12-04,2025-12-01,11700,11514,82,34.81,34.44,1
PO00687,SUP012,功率半导体,2025-11-03,2025-11-16,2025-11-16,2400,2215,23,24.03,23.19,1
PO01185,SUP020,传感器芯片,2025-11-03,2025-12-13,2025-12-13,14200,13703,575,24.01,23.33,1
PO01198,SUP020,传感器芯片,2025-11-03,2025-12-08,2025-12-05,12100,11811,505,24.01,23.19,1
PO00210,SUP004,MCU控制芯片,2025-11-04,2025-12-15,2025-12-15,4600,4381,71,32.43,34.75,1
PO00452,SUP008,功率半导体,2025-11-04,2025-12-09,2025-12-07,14500,13873,506,25.95,25.36,1
PO00500,SUP009,功率半导体,2025-11-04,2025-11-26,2025-11-30,5500,5473,71,23.47,25.04,1
PO01092,SUP019,传感器芯片,2025-11-04,2025-12-16,2025-12-13,5500,5429,38,27.56,27.9,1
PO00026,SUP001,MCU控制芯片,2025-11-05,2025-12-06,2025-12-17,4800,4416,244,40.43,39.81,1
PO00090,SUP002,MCU控制芯片,2025-11-05,2025-11-30,2025-11-27,11800,11634,97,34.81,34.36,1
PO00099,SUP002,MCU控制芯片,2025-11-05,2025-12-03,2025-12-01,4300,4293,36,34.81,34.99,1
PO00766,SUP013,模拟芯片,2025-11-05,2025-12-01,2025-12-01,2300,2296,38,19.27,19.06,1
PO01059,SUP018,模拟芯片,2025-11-05,2025-12-05,2025-12-05,3000,2986,22,19.23,19.34,1
PO01151,SUP020,传感器芯片,2025-11-05,2025-12-13,2025-12-11,11800,11557,495,24.01,23.6,1
PO00023,SUP001,MCU控制芯片,2025-11-06,2025-12-08,2025-12-15,11600,10340,530,40.43,40.16,1
PO00175,SUP003,MCU控制芯片,2025-11-06,2025-12-05,2025-12-02,4000,3993,37,32.91,32.81,1
PO00366,SUP007,功率半导体,2025-11-06,2025-12-02,2025-11-29,12000,11828,109,25.7,25.72,1
PO00523,SUP009,功率半导体,2025-11-06,2025-11-27,2025-11-26,11500,11090,170,23.47,23.84,1
PO01063,SUP018,模拟芯片,2025-11-06,2025-12-09,2025-12-06,13500,13330,113,19.23,18.96,1
PO01711,SUP029,存储芯片,2025-11-06,2025-12-16,2025-12-14,5900,5892,46,49.51,50.16,1
PO00136,SUP003,MCU控制芯片,2025-11-07,2025-12-06,2025-12-04,4500,4470,44,32.91,32.34,1
PO00208,SUP004,MCU控制芯片,2025-11-07,2025-12-20,2025-12-20,13200,12587,188,32.43,27.25,1
PO00354,SUP006,MCU控制芯片,2025-11-07,2025-12-10,2025-12-09,8900,8850,373,32.85,31.61,1
PO00908,SUP016,模拟芯片,2025-11-07,2025-12-21,2025-12-20,10200,10018,89,16.57,16.45,1
PO00991,SUP017,模拟芯片,2025-11-07,2025-11-30,2025-11-27,8000,7983,69,15.65,15.63,1
PO01415,SUP024,传感器芯片,2025-11-07,2025-12-01,2025-11-28,11500,10191,548,24.89,27.63,1
PO01752,SUP030,存储芯片,2025-11-07,2025-11-26,2025-11-24,13800,13753,116,47.57,47.38,1
PO00493,SUP009,功率半导体,2025-11-08,2025-11-30,2025-11-30,4500,4325,70,23.47,21.54,1
PO00587,SUP010,功率半导体,2025-11-08,2025-12-20,2025-12-20,4600,4594,24,21.51,21.41,1
PO00689,SUP012,功率半导体,2025-11-08,2025-11-23,2025-11-22,3800,3514,41,24.03,23.26,1
PO00155,SUP003,MCU控制芯片,2025-11-09,2025-12-09,2025-12-08,10500,10344,85,32.91,32.04,1
PO00670,SUP012,功率半导体,2025-11-09,2025-11-26,2025-12-07,9400,9144,91,24.03,23.82,1
PO01193,SUP020,传感器芯片,2025-11-09,2025-12-20,2025-12-18,12100,12067,501,24.01,24.16,1
PO00072,SUP002,MCU控制芯片,2025-11-11,2025-12-06,2025-12-05,2300,2242,20,34.81,35.71,1
PO01172,SUP020,传感器芯片,2025-11-11,2025-12-18,2025-12-22,6600,6573,275,24.01,23.57,1
PO01235,SUP021,传感器芯片,2025-11-11,2025-12-12,2025-12-10,9000,8938,59,25.29,25.29,1
PO01695,SUP029,存储芯片,2025-11-11,2025-12-16,2025-12-16,9600,9331,84,49.51,49.1,1
PO00055,SUP001,MCU控制芯片,2025-11-12,2025-12-16,2025-12-16,5600,4948,263,40.43,36.22,1
PO00067,SUP002,MCU控制芯片,2025-11-12,2025-12-11,2025-12-09,6300,6287,46,34.81,34.84,1
PO00565,SUP010,功率半导体,2025-11-12,2025-12-23,2025-12-22,9600,9526,81,21.51,21.63,1
PO00345,SUP006,MCU控制芯片,2025-11-13,2025-12-16,2025-12-17,14700,14442,568,32.85,32.97,1
PO00714,SUP012,功率半导体,2025-11-13,2025-12-01,2025-11-28,13300,13026,167,24.03,24.47,1
PO01398,SUP024,传感器芯片,2025-11-13,2025-12-12,2025-12-10,9000,8627,485,24.89,22.69,0
PO01412,SUP024,传感器芯片,2025-11-13,2025-12-08,2025-12-15,2500,2321,118,24.89,25.91,0
PO01648,SUP028,存储芯片,2025-11-13,2025-12-11,2025-12-09,9000,8952,74,42.79,42.76,1
PO01712,SUP029,存储芯片,2025-11-13,2025-12-23,2025-12-21,7100,6984,46,49.51,50.0,1
PO00077,SUP002,MCU控制芯片,2025-11-15,2025-12-13,2025-12-11,5500,5497,34,34.81,37.18,0
PO00251,SUP005,MCU控制芯片,2025-11-15,2025-12-10,2025-12-08,11000,10986,167,34.47,39.06,1
PO00912,SUP016,模拟芯片,2025-11-15,2026-01-01,2025-12-29,2800,2777,21,16.57,16.68,1
PO01799,SUP030,存储芯片,2025-11-15,2025-12-03,2025-11-30,4800,4794,42,47.57,47.9,1
PO00018,SUP001,MCU控制芯片,2025-11-16,2025-12-23,2026-01-03,7600,6781,381,40.43,33.38,1
PO00497,SUP009,功率半导体,2025-11-16,2025-12-10,2025-12-14,4000,3952,65,23.47,25.68,1
PO00803,SUP014,模拟芯片,2025-11-16,2025-12-19,2025-12-18,12000,11921,90,19.84,19.79,1
PO01097,SUP019,传感器芯片,2025-11-16,2025-12-28,2025-12-25,10000,9758,54,27.56,27.55,1
PO01303,SUP022,传感器芯片,2025-11-16,2025-12-06,2025-12-05,13000,12879,119,30.23,29.87,1
PO01437,SUP024,传感器芯片,2025-11-16,2025-12-13,2025-12-25,8500,7661,428,24.89,20.65,1
PO00353,SUP006,MCU控制芯片,2025-11-17,2025-12-20,2025-12-20,14700,13843,553,32.85,32.96,1
PO00473,SUP008,功率半导体,2025-11-17,2025-12-23,2025-12-30,9300,8767,356,25.95,25.72,1
PO00591,SUP010,功率半导体,2025-11-17,2025-12-24,2025-12-23,5500,5489,42,21.51,21.32,1
PO00672,SUP012,功率半导体,2025-11-17,2025-12-05,2025-12-15,12300,11532,129,24.03,23.91,1
PO01171,SUP020,传感器芯片,2025-11-17,2025-12-26,2025-12-30,10900,10287,426,24.01,23.93,1
PO01434,SUP024,传感器芯片,2025-11-17,2025-12-10,2025-12-08,12500,11399,620,24.89,27.21,1
PO01556,SUP026,存储芯片,2025-11-17,2025-12-26,2025-12-23,6700,6543,47,48.9,49.11,1
PO01679,SUP028,存储芯片,2025-11-17,2025-12-16,2025-12-16,3000,2938,19,42.79,42.01,1
PO00015,SUP001,MCU控制芯片,2025-11-18,2025-12-19,2025-12-18,4000,3916,224,40.43,42.19,1
PO00389,SUP007,功率半导体,2025-11-18,2025-12-18,2025-12-18,12000,11997,107,25.7,26.16,1
PO00658,SUP011,功率半导体,2025-11-18,2025-12-24,2025-12-23,13900,13810,164,25.67,25.29,1
PO01299,SUP022,传感器芯片,2025-11-18,2025-12-05,2025-12-03,4500,4405,38,30.23,30.86,0
PO01581,SUP027,存储芯片,2025-11-18,2025-12-14,2025-12-13,9000,8708,463,51.65,56.9,1
PO00035,SUP001,MCU控制芯片,2025-11-19,2025-12-23,2025-12-20,13400,12025,596,40.43,44.74,1
PO00158,SUP003,MCU控制芯片,2025-11-19,2025-12-20,2025-12-20,5500,5356,39,32.91,32.34,1
PO00348,SUP006,MCU控制芯片,2025-11-19,2025-12-23,2025-12-23,7900,7803,316,32.85,32.6,1
PO00384,SUP007,功率半导体,2025-11-19,2025-12-16,2025-12-14,6000,5882,49,25.7,25.55,1
PO00476,SUP008,功率半导体,2025-11-19,2025-12-28,2025-12-26,5200,5158,197,25.95,26.32,1
PO00977,SUP017,模拟芯片,2025-11-19,2025-12-14,2025-12-14,14500,14315,129,15.65,15.59,1
PO01152,SUP020,传感器芯片,2025-11-19,2025-12-30,2025-12-28,9700,9623,396,24.01,23.9,1
PO00517,SUP009,功率半导体,2025-11-20,2025-12-12,2025-12-11,9000,8813,139,23.47,23.84,0
PO00632,SUP011,功率半导体,2025-11-20,2025-12-29,2025-12-26,12400,11694,125,25.67,26.95,0
PO00692,SUP012,功率半导体,2025-11-20,2025-12-09,2025-12-22,10900,10658,133,24.03,24.31,1
PO01042,SUP018,模拟芯片,2025-11-20,2025-12-17,2025-12-17,14000,13584,102,19.23,18.76,1
PO01105,SUP019,传感器芯片,2025-11-20,2026-01-01,2025-12-30,9000,8954,54,27.56,27.23,1
PO01463,SUP025,存储芯片,2025-11-20,2026-01-06,2026-01-05,10500,10402,79,42.2,42.42,1
PO01570,SUP027,存储芯片,2025-11-20,2025-12-20,2026-01-05,12000,10867,591,51.65,49.56,0
PO00079,SUP002,MCU控制芯片,2025-11-21,2025-12-20,2025-12-20,14800,14450,117,34.81,34.83,1
PO00124,SUP003,MCU控制芯片,2025-11-21,2025-12-20,2025-12-18,6000,5859,46,32.91,33.12,1
PO00165,SUP003,MCU控制芯片,2025-11-21,2025-12-20,2025-12-19,10000,9751,83,32.91,32.73,1
PO00590,SUP010,功率半导体,2025-11-21,2025-12-29,2025-12-31,5700,5581,45,21.51,21.83,1
PO00615,SUP011,功率半导体,2025-11-21,2025-12-29,2026-01-06,13300,12923,149,25.67,25.69,1
PO00780,SUP013,模拟芯片,2025-11-21,2025-12-17,2025-12-14,3900,3821,39,19.27,19.41,1
PO00886,SUP015,模拟芯片,2025-11-21,2025-12-06,2025-12-04,5000,4910,60,17.11,17.18,1
PO01110,SUP019,传感器芯片,2025-11-21,2025-12-29,2025-12-27,15000,14874,138,27.56,27.16,1
PO01592,SUP027,存储芯片,2025-11-21,2025-12-23,2026-01-05,8200,7770,418,51.65,54.53,1
PO00520,SUP009,功率半导体,2025-11-22,2025-12-13,2025-12-13,11500,11254,187,23.47,19.82,1
PO00751,SUP013,模拟芯片,2025-11-22,2025-12-20,2025-12-19,3900,3815,33,19.27,19.33,1
PO01237,SUP021,传感器芯片,2025-11-22,2025-12-24,2025-12-22,15000,14927,128,25.29,25.49,1
PO01345,SUP023,传感器芯片,2025-11-22,2025-12-21,2025-12-18,6000,5915,49,29.62,29.73,1
PO01354,SUP023,传感器芯片,2025-11-22,2025-12-18,2025-12-17,4000,3922,31,29.62,29.97,1
PO01469,SUP025,存储芯片,2025-11-22,2026-01-05,2026-01-02,11500,11482,90,42.2,42.32,1
PO00990,SUP017,模拟芯片,2025-11-23,2025-12-14,2025-12-14,3000,2982,19,15.65,15.37,1
PO01241,SUP021,传感器芯片,2025-11-23,2025-12-22,2025-12-20,3500,3439,27,25.29,25.2,1
PO01478,SUP025,存储芯片,2025-11-23,2026-01-07,2026-01-06,12000,11730,79,42.2,43.37,1
PO01709,SUP029,存储芯片,2025-11-23,2025-12-31,2025-12-31,6000,5886,43,49.51,49.74,1
PO00031,SUP001,MCU控制芯片,2025-11-24,2025-12-25,2025-12-22,14000,12329,651,40.43,34.44,1
PO00070,SUP002,MCU控制芯片,2025-11-24,2025-12-24,2025-12-23,5400,5387,36,34.81,35.4,1
PO00154,SUP003,MCU控制芯片,2025-11-24,2025-12-26,2025-12-25,5000,4945,41,32.91,32.55,1
PO00454,SUP008,功率半导体,2025-11-24,2025-12-31,2025-12-28,2100,2019,74,25.95,26.16,1
PO00901,SUP016,模拟芯片,2025-11-24,2026-01-09,2026-01-09,9800,9744,97,16.57,16.54,1
PO00948,SUP016,模拟芯片,2025-11-24,2026-01-10,2026-01-10,4800,4734,50,16.57,17.42,1
PO01055,SUP018,模拟芯片,2025-11-24,2025-12-23,2025-12-23,6000,5980,53,19.23,19.59,1
PO01083,SUP019,传感器芯片,2025-11-24,2026-01-06,2026-01-04,5500,5499,52,27.56,27.25,1
PO01300,SUP022,传感器芯片,2025-11-24,2025-12-15,2025-12-14,15000,14752,110,30.23,29.6,1
PO01737,SUP029,存储芯片,2025-11-24,2026-01-02,2025-12-30,3500,3489,28,49.51,49.36,1
PO01588,SUP027,存储芯片,2025-11-25,2025-12-23,2025-12-21,13100,11808,622,51.65,44.79,0
PO01627,SUP028,存储芯片,2025-11-25,2025-12-27,2025-12-25,11000,10754,100,42.79,42.92,1
PO01684,SUP029,存储芯片,2025-11-25,2026-01-01,2025-12-30,8400,8170,66,49.51,49.32,1
PO00455,SUP008,功率半导体,2025-11-26,2026-01-06,2026-01-04,15000,14644,588,25.95,26.61,1
PO00571,SUP010,功率半导体,2025-11-26,2026-01-06,2026-01-05,5100,5066,40,21.51,21.68,1
PO00876,SUP015,模拟芯片,2025-11-27,2025-12-12,2025-12-10,10800,10462,117,17.11,16.85,1
PO01087,SUP019,传感器芯片,2025-11-27,2026-01-08,2026-01-05,3500,3448,30,27.56,27.43,1
PO01137,SUP019,传感器芯片,2025-11-27,2026-01-09,2026-01-06,9000,8766,65,27.56,27.63,1
PO01701,SUP029,存储芯片,2025-11-27,2025-12-31,2025-12-31,5400,5377,46,49.51,48.7,1
PO00101,SUP002,MCU控制芯片,2025-11-28,2025-12-24,2025-12-24,6300,6235,51,34.81,35.56,1
PO00163,SUP003,MCU控制芯片,2025-11-28,2025-12-27,2025-12-26,12000,11941,95,32.91,32.08,1
PO00622,SUP011,功率半导体,2025-11-28,2026-01-02,2025-12-31,8000,7389,91,25.67,25.85,1
PO01034,SUP018,模拟芯片,2025-11-28,2025-12-28,2025-12-28,10500,10347,87,19.23,19.14,1
PO00217,SUP004,MCU控制芯片,2025-11-29,2026-01-14,2026-01-12,6000,5709,94,32.43,35.34,1
PO00275,SUP005,MCU控制芯片,2025-11-29,2025-12-28,2025-12-27,9500,9075,127,34.47,35.11,1
PO00814,SUP014,模拟芯片,2025-11-29,2025-12-29,2025-12-29,13500,13240,100,19.84,19.81,1
PO00877,SUP015,模拟芯片,2025-11-29,2025-12-17,2026-01-01,10400,10085,115,17.11,16.95,1
PO01212,SUP021,传感器芯片,2025-11-29,2025-12-26,2025-12-24,7000,6863,53,25.29,25.46,1
PO01454,SUP025,存储芯片,2025-11-29,2026-01-10,2026-01-09,7000,6792,59,42.2,41.42,1
PO00080,SUP002,MCU控制芯片,2025-11-30,2025-12-27,2025-12-25,10500,10432,72,34.81,34.42,1
PO01080,SUP018,模拟芯片,2025-11-30,2025-12-29,2025-12-26,15000,14848,105,19.23,18.96,1
PO01392,SUP024,传感器芯片,2025-11-30,2025-12-24,2026-01-07,7000,6270,325,24.89,29.12,0
PO01697,SUP029,存储芯片,2025-11-30,2026-01-05,2026-01-02,3100,3016,33,49.51,50.5,1
PO00377,SUP007,功率半导体,2025-12-01,2025-12-30,2025-12-29,6800,6629,50,25.7,25.57,1
PO00583,SUP010,功率半导体,2025-12-01,2026-01-10,2026-01-07,6300,6274,46,21.51,21.61,1
PO00761,SUP013,模拟芯片,2025-12-01,2026-01-01,2025-12-30,6800,6692,44,19.27,19.43,1
PO00926,SUP016,模拟芯片,2025-12-01,2026-01-14,2026-01-12,4000,3906,33,16.57,17.08,1
PO01683,SUP029,存储芯片,2025-12-01,2026-01-10,2026-01-07,6600,6598,48,49.51,50.03,1
PO00038,SUP001,MCU控制芯片,2025-12-02,2026-01-02,2026-01-14,3400,3223,158,40.43,44.73,1
PO00259,SUP005,MCU控制芯片,2025-12-02,2025-12-31,2025-12-28,5500,5254,76,34.47,33.72,1
PO00661,SUP012,功率半导体,2025-12-02,2025-12-21,2025-12-29,9100,8489,108,24.03,24.62,1
PO00775,SUP013,模拟芯片,2025-12-02,2025-12-28,2025-12-27,2700,2643,27,19.27,19.29,1
PO01552,SUP026,存储芯片,2025-12-02,2026-01-07,2026-01-07,5900,5755,32,48.9,49.44,1
PO01747,SUP030,存储芯片,2025-12-02,2025-12-20,2025-12-19,9000,8907,75,47.57,47.62,1
PO00254,SUP005,MCU控制芯片,2025-12-03,2025-12-30,2025-12-30,10000,9832,147,34.47,36.66,1
PO01373,SUP023,传感器芯片,2025-12-03,2026-01-01,2025-12-30,14600,14315,100,29.62,29.46,1
PO01657,SUP028,存储芯片,2025-12-03,2026-01-03,2026-01-02,7500,7466,57,42.79,43.7,1
PO00043,SUP001,MCU控制芯片,2025-12-04,2026-01-08,2026-01-17,8200,7379,404,40.43,39.66,1
PO00054,SUP001,MCU控制芯片,2025-12-04,2026-01-09,2026-01-07,2200,2131,125,40.43,50.63,0
PO00204,SUP004,MCU控制芯片,2025-12-04,2026-01-14,2026-01-11,4600,4388,77,32.43,30.63,1
PO00292,SUP005,MCU控制芯片,2025-12-04,2026-01-02,2025-12-31,5500,5448,84,34.47,36.86,1
PO00411,SUP007,功率半导体,2025-12-04,2026-01-01,2026-01-01,12000,11831,94,25.7,25.68,1
PO00645,SUP011,功率半导体,2025-12-04,2026-01-06,2026-01-04,2500,2450,28,25.67,26.51,1
PO00791,SUP014,模拟芯片,2025-12-04,2026-01-06,2026-01-03,9000,8779,78,19.84,19.97,1
PO01029,SUP018,模拟芯片,2025-12-04,2026-01-02,2025-12-30,11500,11340,82,19.23,19.04,1
PO01112,SUP019,传感器芯片,2025-12-04,2026-01-15,2026-01-21,3000,2934,26,27.56,27.64,1
PO01330,SUP023,传感器芯片,2025-12-04,2025-12-27,2025-12-25,8800,8795,78,29.62,28.83,1
PO01759,SUP030,存储芯片,2025-12-04,2025-12-20,2025-12-18,3600,3558,29,47.57,45.85,1
PO01526,SUP026,存储芯片,2025-12-05,2026-01-12,2026-01-09,10400,10127,77,48.9,49.86,1
PO01560,SUP026,存储芯片,2025-12-05,2026-01-14,2026-01-13,3800,3712,25,48.9,49.0,1
PO01619,SUP027,存储芯片,2025-12-05,2026-01-05,2026-01-04,6300,5602,340,51.65,53.07,0
PO01794,SUP030,存储芯片,2025-12-05,2025-12-19,2025-12-17,11400,11063,85,47.57,48.35,1
PO00127,SUP003,MCU控制芯片,2025-12-06,2026-01-03,2026-01-03,15000,14919,118,32.91,33.17,1
PO00137,SUP003,MCU控制芯片,2025-12-06,2026-01-05,2026-01-03,7000,6811,64,32.91,31.69,1
PO00162,SUP003,MCU控制芯片,2025-12-06,2026-01-04,2026-01-02,13000,12919,116,32.91,34.31,0
PO00453,SUP008,功率半导体,2025-12-06,2026-01-14,2026-01-13,7500,7417,305,25.95,24.86,1
PO00546,SUP010,功率半导体,2025-12-06,2026-01-12,2026-01-12,10500,10205,76,21.51,21.74,1
PO00641,SUP011,功率半导体,2025-12-06,2026-01-13,2026-01-11,11600,10993,138,25.67,26.11,1
PO00760,SUP013,模拟芯片,2025-12-06,2026-01-04,2026-01-03,7500,7473,69,19.27,19.43,1
PO01381,SUP024,传感器芯片,2025-12-06,2026-01-03,2026-01-03,8500,7832,455,24.89,20.23,1
PO00095,SUP002,MCU控制芯片,2025-12-07,2026-01-03,2026-01-01,10100,10025,88,34.81,34.29,1
PO00273,SUP005,MCU控制芯片,2025-12-07,2026-01-03,2026-01-09,5500,5451,76,34.47,35.52,1
PO00525,SUP009,功率半导体,2025-12-07,2025-12-30,2025-12-30,10000,9892,140,23.47,22.36,0
PO00855,SUP015,模拟芯片,2025-12-07,2025-12-25,2025-12-24,13200,12933,125,17.11,16.7,1
PO00918,SUP016,模拟芯片,2025-12-07,2026-01-19,2026-01-19,8600,8344,68,16.57,16.68,1
PO01016,SUP017,模拟芯片,2025-12-07,2026-01-02,2025-12-30,6500,6365,43,15.65,15.79,1
PO01685,SUP029,存储芯片,2025-12-07,2026-01-11,2026-01-08,3700,3609,20,49.51,49.41,1
PO00009,SUP001,MCU控制芯片,2025-12-08,2026-01-13,2026-01-23,13400,13355,764,40.43,47.81,0
PO00967,SUP017,模拟芯片,2025-12-08,2026-01-02,2025-12-30,6000,5956,41,15.65,15.47,1
PO00993,SUP017,模拟芯片,2025-12-08,2026-01-03,2026-01-01,4000,3881,32,15.65,15.47,1
PO01093,SUP019,传感器芯片,2025-12-08,2026-01-17,2026-01-15,7500,7334,51,27.56,27.53,1
PO01134,SUP019,传感器芯片,2025-12-08,2026-01-16,2026-01-16,11000,10977,94,27.56,27.31,1
PO01205,SUP021,传感器芯片,2025-12-08,2026-01-10,2026-01-08,12500,12206,97,25.29,25.96,1
PO01336,SUP023,传感器芯片,2025-12-08,2026-01-04,2026-01-03,7400,7337,56,29.62,29.54,1
PO00005,SUP001,MCU控制芯片,2025-12-09,2026-01-14,2026-02-01,5200,4922,262,40.43,36.78,1
PO00323,SUP006,MCU控制芯片,2025-12-09,2026-01-17,2026-01-17,14500,14292,582,32.85,33.08,1
PO00526,SUP009,功率半导体,2025-12-09,2025-12-30,2025-12-28,5500,5324,81,23.47,22.57,0
PO00548,SUP010,功率半导体,2025-12-09,2026-01-16,2026-01-14,13500,13385,105,21.51,21.27,1
PO00860,SUP015,模拟芯片,2025-12-09,2025-12-26,2026-01-03,8200,7651,88,17.11,17.1,1
PO01312,SUP022,传感器芯片,2025-12-09,2026-01-01,2026-01-01,5000,4921,37,30.23,30.66,1
PO01348,SUP023,传感器芯片,2025-12-09,2026-01-04,2026-01-02,14200,13869,106,29.62,29.32,1
PO00799,SUP014,模拟芯片,2025-12-10,2026-01-12,2026-01-13,11000,10896,97,19.84,19.56,1
PO00830,SUP014,模拟芯片,2025-12-10,2026-01-08,2026-01-06,4500,4420,24,19.84,20.21,1
PO00869,SUP015,模拟芯片,2025-12-10,2025-12-24,2025-12-21,9200,8870,86,17.11,16.58,1
PO00999,SUP017,模拟芯片,2025-12-10,2026-01-03,2026-01-06,10000,9815,90,15.65,15.7,1
PO01491,SUP025,存储芯片,2025-12-10,2026-01-24,2026-01-22,10500,10373,90,42.2,42.03,1
PO01688,SUP029,存储芯片,2025-12-11,2026-01-16,2026-01-13,13400,13359,92,49.51,50.11,1
PO01719,SUP029,存储芯片,2025-12-11,2026-01-14,2026-01-12,9800,9741,102,49.51,49.06,1
PO01785,SUP030,存储芯片,2025-12-11,2025-12-25,2025-12-23,10600,10459,81,47.57,46.97,1
PO00419,SUP007,功率半导体,2025-12-12,2026-01-06,2026-01-04,14200,13812,124,25.7,25.82,1
PO01280,SUP022,传感器芯片,2025-12-12,2025-12-29,2025-12-31,12500,12411,104,30.23,30.65,1
PO00266,SUP005,MCU控制芯片,2025-12-13,2026-01-11,2026-01-11,10000,9873,154,34.47,32.6,1
PO00577,SUP010,功率半导体,2025-12-13,2026-01-23,2026-01-21,6800,6615,63,21.51,21.45,1
PO01687,SUP029,存储芯片,2025-12-13,2026-01-17,2026-01-16,13300,13154,102,49.51,49.8,1
PO00188,SUP004,MCU控制芯片,2025-12-14,2026-01-27,2026-01-24,3200,3162,52,32.43,30.62,1
PO00800,SUP014,模拟芯片,2025-12-14,2026-01-15,2026-01-13,5000,4926,41,19.84,19.72,1
PO01254,SUP021,传感器芯片,2025-12-15,2026-01-14,2026-01-12,15000,14752,129,25.29,24.6,1
PO01634,SUP028,存储芯片,2025-12-15,2026-01-14,2026-01-11,8500,8367,87,42.79,42.95,1
PO01720,SUP029,存储芯片,2025-12-15,2026-01-24,2026-01-22,8300,8194,57,49.51,48.85,1
PO01791,SUP030,存储芯片,2025-12-15,2026-01-01,2025-12-29,4800,4760,33,47.57,48.0,1
PO00561,SUP010,功率半导体,2025-12-16,2026-01-26,2026-01-25,11700,11506,99,21.51,20.95,1
PO00725,SUP013,模拟芯片,2025-12-16,2026-01-15,2026-01-14,13600,13458,120,19.27,19.84,1
PO00852,SUP015,模拟芯片,2025-12-16,2025-12-28,2025-12-28,3800,3718,54,17.11,16.97,1
PO01284,SUP022,传感器芯片,2025-12-16,2026-01-02,2025-12-30,7000,6940,53,30.23,30.13,1
PO01714,SUP029,存储芯片,2025-12-16,2026-01-20,2026-01-17,11400,11133,89,49.51,50.45,1
PO00024,SUP001,MCU控制芯片,2025-12-17,2026-01-23,2026-01-22,9800,9544,514,40.43,44.96,0
PO00179,SUP003,MCU控制芯片,2025-12-17,2026-01-16,2026-01-15,5000,4912,47,32.91,32.98,1
PO00258,SUP005,MCU控制芯片,2025-12-17,2026-01-13,2026-01-11,8000,7946,131,34.47,40.18,0
PO00648,SUP011,功率半导体,2025-12-17,2026-01-22,2026-01-19,5000,4741,53,25.67,26.6,1
PO00874,SUP015,模拟芯片,2025-12-17,2025-12-30,2025-12-29,8400,7820,91,17.11,18.79,0
PO00952,SUP016,模拟芯片,2025-12-17,2026-01-30,2026-02-02,5000,4909,33,16.57,16.43,1
PO01099,SUP019,传感器芯片,2025-12-17,2026-01-29,2026-01-28,11500,11177,89,27.56,27.59,1
PO01111,SUP019,传感器芯片,2025-12-17,2026-01-29,2026-01-28,8500,8337,67,27.56,27.08,1
PO01153,SUP020,传感器芯片,2025-12-17,2026-01-23,2026-01-26,14000,13882,530,24.01,23.3,1
PO01173,SUP020,传感器芯片,2025-12-17,2026-01-26,2026-01-26,14800,14667,573,24.01,24.47,1
PO01629,SUP028,存储芯片,2025-12-17,2026-01-15,2026-01-13,9500,9264,82,42.79,42.03,1
PO00193,SUP004,MCU控制芯片,2025-12-18,2026-01-29,2026-01-26,11400,11155,151,32.43,34.24,0
PO00789,SUP014,模拟芯片,2025-12-18,2026-01-19,2026-01-23,13500,13108,110,19.84,19.29,1
PO00979,SUP017,模拟芯片,2025-12-18,2026-01-08,2026-01-05,6000,5914,42,15.65,15.2,1
PO01667,SUP028,存储芯片,2025-12-18,2026-01-20,2026-01-17,6500,6493,48,42.79,42.63,1
PO00020,SUP001,MCU控制芯片,2025-12-19,2026-01-25,2026-01-22,7200,6889,387,40.43,41.76,1
PO00146,SUP003,MCU控制芯片,2025-12-19,2026-01-20,2026-01-19,11500,11322,98,32.91,32.96,1
PO00236,SUP004,MCU控制芯片,2025-12-19,2026-01-31,2026-01-28,2400,2347,31,32.43,30.53,1
PO00944,SUP016,模拟芯片,2025-12-19,2026-02-05,2026-02-03,4200,4197,38,16.57,16.48,1
PO01298,SUP022,传感器芯片,2025-12-19,2026-01-06,2026-01-04,10000,9905,96,30.23,30.29,1
PO01500,SUP025,存储芯片,2025-12-19,2026-02-05,2026-02-04,6000,5978,43,42.2,43.09,1
